,job_id,title,job_rate,parsed_skills,requested_experience
4044,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6ImFBZVdOMGZFNUxRWS1VWWpBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0JDcmNCUVV4UGJuQlpWbXBEVXpGaVdEZGtXVzV0UkVkSlYzTnRlaTAyVG1aWFMxazVTRTR4YlZCSU4wRnpPVE5FTWt4c1ZrRkNXbXRtTlVSdVNtRlphelZtTXpKaGJUVXdNMDFsTkZBMldsb3pWREF3YVRsdE5YUm5aMDlKUWtjeVVWUkxiRjlGWlc5MVNqQkpVbTFuZG5sSk5FZHFTVVp5UTJ0UlJWQklPRXBDT0d0d2VXSXlkM0pLZHpRMVFXWlNSMkZZYWpNM1dYRnlTa1ptVVVKdVoxVTRlVGhtUVRkS1VHUmpWekI0UWs1alYyVlJWVzVXZEhwVkVoZDVWREJYV2xwZlNrc3RZV1ZyWkZWUVp6UlRlRFpCVFJvaVFVcDNheTA0WkV3MGR6UnNURU5UVlVkaVpYZzRjMWcyWTAxd1lVOXFjMkUyUVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY180IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIFNuYWdham9iIiwibGluayI6Imh0dHBzOi8vd3d3LnNuYWdham9iLmNvbS9qb2JzLzg3MTQ0NzUyMj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst,84,"python, sql, aws, hadoop, sas, tableau, microstrategy, r, scala, go",23.0
4045,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgZm9yIE11bHRpLXRlbmFudCBTdWJzY3JpcHRpb24gQnVzaW5lc3MiLCJodGlkb2NpZCI6ImxBY3Vtb09jT0hNQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvd0NDc3dCUVVGMFZteGlRemhGYTBVMlJ6VlVkME5VTkRaalRuTTFiM0oyTkhOc1J6Um1WelJ4YzNaWVREWTRkWEp6Y0hwUkxVRlFObkZTYW5oSGEwWTFRbEJhT1VKcGMxTnNia3BwTTI5cU9XNVpiME5RY2xWNFQyeHVlR3hYV0hodlQwdHVTV2RsU2tKSVJrSjJabGd0WDBwelVFczNValExUVV4VGVIQjRjVlZ2YVhOR2JHRkpNR2xYYlRkMVRGQnBUQzFrTUc5eFFsOHpRMnBvYUcxWlVIaENVSGw0TTJSbmMxY3hXSFZMV2pnMlRtUmFRbmxmZEVKTGJXUmthVlJPWW1jM1ZVTlNaVXBaZHpOYVRUVlhFaGRUVld3NFdUWnVkVXBhWVhNMVRtOVFNSEF5YjJkQlNSb2lRVVJWZVVWSFpXTmxWa3R3UjFOcGRGWk1OVlZaTjA5eFFqbDVTRzFYT1dWMmR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTUiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvRGF0YS1BbmFseXN0LWZvci1NdWx0aS10ZW5hbnQtU3Vic2NyaXB0aW9uLUJ1c2luZXNzX34wMWRiMGFkMjJhMDUzNmEwN2UvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst for Multi-tenant Subscription Business,84,SQL,23.0
4046,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6ImFNMGVaSF9aeUVZQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVzc0JDb3dCUVVGMFZteGlRblJtVUcxQ2RtdEhiVU4yTUZCMk4zVlFZMVUxT0dvNE5rUkJUakJsZVc0MVEyRkpSMkZZYjBKUVZUTnlWRWwyU0d4VVJURmtZMmhXVVRReVYyMXdYMGhQWm1kUFRWZGxkamRuYVdaaFVuZDRhWGsyWW5GcU55MUxTMDl5ZEdaV2FqSmtRMFpFUms5NlQzTldRMFIzYkdodVoxQkJSRFV6Umt0bFNGbzJhRXA1Tkc1elRWOFNGbEp1YlcxWk5IRnpUMk5sU0RoblMwdzBORXRKUTNjYUlrRkVWWGxGUjJaeGRHUnVZbmt4V0d4SFpHbFVjMVZvYzIxWFEybHlTV2RDTkhjIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgb24gTGlua2VkSW4iLCJsaW5rIjoiaHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2pvYnMvdmlldy9kYXRhLWFuYWx5c3QtYXQtYXBwbGljYW50ei0zNDExNTc3NTgyP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst,84,"power_bi, qlik",24.0
4047,eyJqb2JfdGl0bGUiOiJFbnRyeS1MZXZlbCBSZW1vdGUgRGF0YSBBbmFseXN0IEpvYiBhdCBOaWtlIiwiaHRpZG9jaWQiOiJJVml2aDl3WDRpckZYWHNxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFcUlDQ3VJQlFVeFBibkJaVm0xWE4zQTRZa00zYzBFd01rVmhTMGxVVEdWQk5XbGZWa2RIV0hrdGNVVmhWMVpxVVc1VVl6WlNjamR0YUZZM1pVcHNiM05yV0dvNWNWWkdaa3RVYzNRM2JYbEtTRnBtVFVsR1NFSmllVTEzT1ZCNVlWUTNORkpUVERkQk1sWllZVXhVVTBaSVNEbDBVR1JRU0Znd1FqUnpUMWRvY1hreFgzVlVhMFl0VFZSR01YTXlUVUZYV1RGQ2NqZG5aRmx5VDFSdVpFVlVRMWgwTVRWVVkyczBlVlJJTm5rd1lrNDNXVGs0YjB0dlgyVnNURWxvWlVRMWNGSkRkakJOWDNGM2JGOUVjM2hRTkc1dVEyTlVaSGQyZUVkNWIwaDFXWFpmUm5GMlVSSVhWMUI0VDFwbVpWSkJOblZYZDJKclVEaDFRMHB2UVVVYUlrRktkMnN0T0dOd016UXRkMHBGTkVWVWR6ZENXazQ1Wm05UmJUbHBUakZxZVZFIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfNyIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBUaGUgRWxpdGUgSm9iIiwibGluayI6Imh0dHBzOi8vdGhlZWxpdGVqb2IuY29tL2pvYi8xNjI4L2VudHJ5LWxldmVsLXJlbW90ZS1kYXRhLWFuYWx5c3Qtam9iLWF0LW5pa2U/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,Entry-Level Remote Data Analyst Job at Nike,84,"python, tableau, power_bi, excel",23.0
4048,eyJqb2JfdGl0bGUiOiJab2hvIEFuYWx5dGljcyBSZXBvcnQiLCJodGlkb2NpZCI6IlJwcW90YmdGMWNBQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0JDcmNCUVVWek4ycE9VMjFIU0dVM2VWaGxlVzFPVm10elRYRmhaMVZKZUMwM1dXazBRMmhWVkUwMWNVcEhVbkZWTjFKbVYxRjFlbFkyYUZRM1VrbDZSbXRMYmtSclF6Rm9SbEZVV1VOT1FsRnFNRnA1YTNkcVZsSlFWalZLV0ZWb2JqVjVOblJxWVhGdFJYUndaekl6UWpOR1FsbGFWRVJmYUhSRk1HTnVTRE56VTAxemVVZE9VMlp0ZDFOM1pEZHpObk5EWldab1RYTXhWSEpJTldkc1VWZHpiMEUzV0RWdGJuWmlaMFYyWTNaWk0xODNWRTVyVUdoRkVoZFNiSEJqV2tseFZrVnpjbUpyVUVsUU0wNUxVamhCT0JvaVFVOHRNSEpzTm1aRGVIWnFUbkZTWTNCZlYxYzBORVp2VTJrdGFtcEZTSE5PZHciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY181IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IGRpcmVjdGx5IG9uIFVwd29yayIsImxpbmsiOiJodHRwczovL3d3dy51cHdvcmsuY29tL2ZyZWVsYW5jZS1qb2JzL2FwcGx5L1pvaG8tQW5hbHl0aWNzLVJlcG9ydF9+MDFmM2Q5MGZmMzFhZDBjNzkzLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Zoho Analytics Report,84,"Tableau, C",19.0
4049,eyJqb2JfdGl0bGUiOiJSZXNlYXJjaC9EYXRhIEFuYWx5c3QtUDIwVyAtIE5vdyBIaXJpbmciLCJodGlkb2NpZCI6ImwyM2lxQVBuVUsyOXk3eGpBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVzd0NDb3dDUVV4UGJuQlpXSFJOT0dka1kyaHdiSE55U25wdFExUTJORVJMZEVoYVYwZGlWRmh4TTNGcFlsQnVhbkJKVTB4cmNHeGZYMUJVVWtsTVdpMHRWV1ZCT1dSc2J6SlBNVTlZTm5vdE5FTkVOMWwwVmpoa2JtUk1Xa1EyTVRWTmEzSlROM1ZwV1ZaNlNqVnVUVVZXTWpoMmFXSjBiVnBLVUU5NU1tcDZXblpEZW5WTlJuVmhaakV4VkhWUU16RldTM2RpVm1JemJsOWZZVmd4TldodFlqRnBhVlk0WTBKRVYwNUZObVpqU2t0TU9XOVZjM0U1T0VGUFpEWk1abWxFVERSeVZGQXdZbkpvVmtSeVR6Y3lYMHBuT0RnM2NGcE1jVkF5VGxVelh6UjBUa1JqV1V4SmEwaE5MVkk1YTFNMVYwSTBWemhWYmxsVlpYSlNTMjlRY0RWMVdFTTRUMGRIY3pVMWFrZG9TaElYZUVkM2FscFpVQzFDVDNvMWEyUlZVRFJsWVVKelFXOGFJa0ZLZDJzdE9HUm5abTFxUzB4NkxXSkVPVFpTTlRsblJFSTJTM000WkdKTFVGRSIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QXBwbHkgb24gU25hZ2Fqb2IiLCJsaW5rIjoiaHR0cHM6Ly93d3cuc25hZ2Fqb2IuY29tL2pvYnMvODU1MTYyNDQ1P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Research/Data Analyst-P20W - Now Hiring,84,"sas, tableau, sql, r",18.0
4050,eyJqb2JfdGl0bGUiOiJSZW1vdGUgQnVzaW5lc3MgRGF0YSBBbmFseXN0IiwiaHRpZG9jaWQiOiJyRUxDSW9lS3NSd0FBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFdmNCQ3JjQlFVRjBWbXhpUTFZek4xOVRkRk5TVTFWb1J6QnJNa3R5YkVGQ1JXRTNVWGhRU2tWeFpqZE9RMGhaVkY4eVIzWlJRbEJVVlRWZk5ETmZMV2wyVWtweWIxcEVURXRITFZwbldVRktUV2t3Ym5ZeFJYWjNVVWR2VXpaSlkwTnVSbkpHWjFsbVNsaHRhMmx2ZDBobVMzRk9TR0Z2YmxWa2QzRkhaR0pPVlZWV09UVTFUMjFhVmt0TFUzWmhkMmhsU2s0dFZYZGtkRXgzTWw5TVYySmlkSFZHWWpFNU5tOXdaekExVVVFMmRGWkhiV3RCTUhrMGEzRTRFaGRVYTJ3NFdUWnhjRTlhVDJsd2RGRlFPVXBwYlRoQk5Cb2lRVVJWZVVWSFl6UXlPRzQwTlU4NVUxQmZkekZTZW1ab1FYQldhVVJ0WmxkUGR3IiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiIubkZnMmVie2ZvbnQtd2VpZ2h0OjUwMH0uQmk2RGRje2ZvbnQtd2VpZ2h0OjUwMH1BcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L3JlbW90ZS1idXNpbmVzcy1kYXRhLWFuYWx5c3QtYXQtaW5zaWdodC1nbG9iYWwtMzM2MzQwNzE3MD91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Remote Business Data Analyst,84,SQL,29.0
4051,eyJqb2JfdGl0bGUiOiJTQVAgRGF0YSBRdWFsaXR5IEFuYWx5c3QiLCJodGlkb2NpZCI6InRLYlNqcDhZYVdVQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2WUJDcmNCUVVOUWQycHFVa3g0YUhkUVlYcHhYMjlaV0ZsaVoyRTJja05pZG1oeFVHeGpOVEIwVlhaWWVFeFpaMUp2VURneVgxSnBUMFV0UWpoZmR6UkNVRlJyZVZGbVgwbFplV05OTFZCeVJIcHFURzlEUVhWVVZsazROVXhwU2xJd1ZFaEpVbUpXVTNaU2EzazBZbVExUXpKeVVGcHBVV015YVhNeFNVc3hhbmhxUTNFMlRFWk9VR3hTT1VGbWVITmhaWFF0TjFVeldXbFdibGQwWDFGSFMyMVZlRlZxV21sNFluTlZORlZCUW01WVUwRkpielpmU1VGVkVoWXhNV3B6V1Y5VlJXOVpZakkzZHkxNlowczNRVUozR2lKQlJsODJUVUZQVldJeGFWTnlSMjFvUjE4d1NqVk5XSGhuTW5wSGRHNDBSVTVuIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfOCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L3NhcC1kYXRhLXF1YWxpdHktYW5hbHlzdC1hdC1pbnNpZ2h0LWdsb2JhbC0zNDc2Nzk1MjQwP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,SAP Data Quality Analyst,84,"sap, sql, excel",6.0
4052,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6IkhRNWpvX2MxYVY0QUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkVvc0NDc3dCUVVWek4ycE9VMGxDY1ZaUk4xaGtRMnBLUmxSdVRrY3dSblE0V0hKNlQwNVRSMDVUTjJoTGQzTlZSbmRSTW5sWFUwdHVlakk1VEdoQ1VDMWtWMHg1WjFKVVVXZHpaRTR3TnpkaE0wVXhjV0phVFZJek5GUm5lVTVxUVhvMk1EWkxZbTlWU1hGbVdVOXdOM1o1U0dGbE0ydEdVVWxTUjNkRVUxZExaMkUxVVVSZmEyY3liVm8wTlhoS1pTMHhRMjFaUlVaS1EzUkRNMHR2V25oRlVGWnRaREpXYjFCS1JrWm9iV0p2ZDNKMGJuUklhVTVYYjJwSWVUa3pjWEp1UVRFMlFVa3paVVZIVUhCQ1FqTk9FaFpRTUVwSVdrdG1WRXBqWDJwblFXSTVPRFpoYjBObkdpSkJUeTB3Y213MFdHdzBkVEpGUlVFeWNqVmFTVWRJT0daSWJYSTVVMEYwTkdabiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEzIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFwcGx5IG9uIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vd3d3LmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvZGF0YS1hbmFseXN0LWF0LWd0bi10ZWNobmljYWwtc3RhZmZpbmctYW5kLWNvbnN1bHRpbmctMzU3NzQ5NTM3OD91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst,84,"word, sql, excel",11.0
4053,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgdG8gYnVpbGQgYSBkYXNoYm9hcmQgdXNpbmcgQXBhY2hlIFN1cGVyc2V0IiwiaHRpZG9jaWQiOiJQbS0yT2FSSmtDQUFBQUFBQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJTlZXNXBkR1ZrSUZOMFlYUmxjdyIsImdsIjoidXMiLCJobCI6ImVuIiwiZmMiOiJFcUlDQ3VJQlFVVnpOMnBPVVV0blVXcEpXVkJrVnpKMlFVNTFNbEEyYVZCVFpXVmhUemhFVFd0QmVFMHRiMEpQUWs4Mk1qTlVYekJpUWxoeGJuWllNRlF3V2tsRFIyWmlVVlExY0V0b1NXOWZUelEyTTJacFdTMU1kV0Z5VWtoWVp6Vm9aMjVmYkhOS1VURndhV1owV25seE1WZGlaR2RRZWxKUk9HY3RjRWxvZEdsSGRHNWlkMDF1TjBZMFNreGxWa3QwY1VSUFltSmpRM04zWjFWS1ptcDJiRWhYTFhadGJGbGpiMlZGT1c5aWRVSmFNMXBqYURGYUxXVmZRWGM1ZGxrMllXeFBTa0l3YjNBMWRubHlTM1JVWm1zeWJsSmtSR1J1ZDNaaVNUVmxRa3RFWVZGUWR4SVhRM2xDVkZwTUxXMUpjRXRJYTNaUlVIZGtkVFF3UVRBYUlrRlBMVEJ5YkRaQ1R6UlRXRGRQWmxKTkxVMVhjV0l3VG5Od2RYcHpiMGd0YVhjIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfOCIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9EYXRhLUFuYWx5c3QtYnVpbGQtZGFzaGJvYXJkLXVzaW5nLUFwYWNoZS1TdXBlcnNldF9+MDE2ZGRmZjEzNTk0ZjQyZDM0Lz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst to build a dashboard using Apache Superset,84,SQL,8.0
4054,eyJqb2JfdGl0bGUiOiJCdXNpbmVzcyBEYXRhIEFuYWx5c3QiLCJodGlkb2NpZCI6Ik5NQVFCZ0I5NGVvQUFBQUFBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lOVlc1cGRHVmtJRk4wWVhSbGN3IiwiZ2wiOiJ1cyIsImhsIjoiZW4iLCJmYyI6IkV2Y0JDcmNCUVVGMFZteGlRM2hLTUhGTFJESlBhemhVTFZReVgyMWpRa3QzVVhGdFdVVTVOa05ZVnpVM01WTlphakpSUjNRNGNYbFFVbGMyWlVaa2ExOWxabTR3VFZaM1lVMTNlR010U2pWUlMxSXhaSGhIYWtwelJuWjJRa1pmY2pacE5GY3hka1JITmtWaFkzb3Rla1pQZW1KTVVFWnhaR1ZpUmxkS1lVWk9lVTlJZWxabFNHWlBUVkJwYmxJNVNFVlZVbTkwUWpaSlVXSnFVek4xTmkxUFFtNUpaRzE1TWxwVWJFZzRZa2hVWW5GbFVHTkliRkJCU1VOTkVoYzNaVEZzV1RkRFVVczNUelJ4ZEhOUWNHUlRSWEZCUlJvaVFVUlZlVVZIWlRCT2FGSllhWEZuVmtwak4yUjNlVVpFY2t0UE1XTm9lR2sxUVEiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xOSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBvbiBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL3d3dy5saW5rZWRpbi5jb20vam9icy92aWV3L2J1c2luZXNzLWRhdGEtYW5hbHlzdC1hdC1pbnNpZ2h0LWdsb2JhbC0zMzQ1NTg2MTIyP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Business Data Analyst,84,SQL,22.0
4055,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgbmVlZGVkIGZvciBTY2llbmNlIEluYy4gcG9ydGZvbGlvIGNvbXBhbnkgTWluZHNldCIsImh0aWRvY2lkIjoiOWNWLURmOHhxUmNBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRXFFQ0N1SUJRVUYwVm14aVEweHJVSGswVEZJM015MXZRVmd0ZFZwTGNtRkRibFl4UzJob2JUTk5URlJpVUVaWVVHSnRZV2N4Tm5wZmNuUk5RVWhvVFhRdE1rdFZWbmxGUkRsaVNXeFlWMFV6YkZJeGFHOW1URUpJUTNsa2F6aFRPRUV0ZEhoM05rMWhUMVJIUlZwU2RGaDZaRFpJTlVKaVoycHZTRlpmUkdoWVkxaG9TWGxTZVRjeFRXWXRWblJNUjNrMlgybHNZVGh4U1RjM1VGbHBaMWxWUkU1WGVEWXpWSE14VDJScGFIQlBUbU5GTVZScFpEZFNNbmxGY21wSFdraGZWMHBvVjIxdlNHaFFNM0pNYVZWMWJrWXdjRlF4T1VwNlUxaDJRV1ZvTkdGWlNVeHhVUklXTURSVGFWazFVMWxQWVZSVU9VRlBMVEZ2UTNkRFp4b2lRVVJWZVVWSFpVUndUVUpvZGxCUlVsVmxaMGRaYmtkV1VrYzBRVzVHTkhkdlFRIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfMTMiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQXBwbHkgZGlyZWN0bHkgb24gVXB3b3JrIiwibGluayI6Imh0dHBzOi8vd3d3LnVwd29yay5jb20vZnJlZWxhbmNlLWpvYnMvYXBwbHkvRGF0YS1BbmFseXN0LW5lZWRlZC1mb3ItU2NpZW5jZS1JbmMtcG9ydGZvbGlvLWNvbXBhbnktTWluZHNldF9+MDFmZDZlOTk1N2FiOWVhNmUxLz91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,Data Analyst needed for Science Inc. portfolio company Mindset,84,"Python, SQL, Excel, R",29.0
4056,eyJqb2JfdGl0bGUiOiJEYXRhIEFuYWx5c3QgTmVlZGVkIC0gQ29udHJhY3QgdG8gSGlyZSIsImh0aWRvY2lkIjoiV21pcDU3Sl9vekVBQUFBQUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSU5WVzVwZEdWa0lGTjBZWFJsY3ciLCJnbCI6InVzIiwiaGwiOiJlbiIsImZjIjoiRW93Q0Nzd0JRVVZ6TjJwT1UwSkhSMk5RY1RsQ1ZIWkNWRTFJY2pkdU1USkZaVFJPZWpkUE1qRk1Wa3gyTWtsWllubEZXWE5mWDJaSVlsZDRWMmhKVG5oRU1XWXdVVWxFUjNOc1FrOVVkMVJ1VTJoaWN6bHNObmhwZVVWMExYcDBWMDUxUXprMVptRTJhRGd6ZEMweFpsRjROR2cxWDFsaVJEa3haRE41YW1wbVMybFNYeTFOZUZscldVSkdia1l4WVhkQk5uZHZZM2hPVTJaM1ZVZERTR051Y0RWaFZuUjVhV2R6TVRsVVVIRjBZbUo0VldWS1VVVmpRVGhHWWpkSk1YZEhNRmgzTUhaZk5HbzBVVUZPTW1zMUVoY3lSWGR0V2s1cWQwczBSMDUzWW10UWRGOWhObk5CY3hvaVFVOHRNSEpzTlZCdWRFbEJTMVZyWXpadWRqWktSMWRTVmxSTWRVRnhZM1JFWnciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xMiIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBcHBseSBkaXJlY3RseSBvbiBVcHdvcmsiLCJsaW5rIjoiaHR0cHM6Ly93d3cudXB3b3JrLmNvbS9mcmVlbGFuY2Utam9icy9hcHBseS9EYXRhLUFuYWx5c3QtTmVlZGVkX34wMWRhOWRkNmIxOTU4MmNkMDUvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,Data Analyst Needed - Contract to Hire,84,Go,25.0
